Order_ID,Order_Date,State,Region,Product,Category,Customer_Type,Quantity,Unit_Price,Sales,Profit,Discount_%,Payment_Mode
70266,27-10-2023,Indiana,Central,Keyboard,Accessories,Retail,2,54425,108850,8281,3.71,Net Banking
70267,02-10-2023,Ohio,Central,Mouse,Accessories,Online,8,25072,200576,34618,7.72,Credit Card
70268,04-07-2023,Wisconsin,Central,Mobile,Electronics,Retail,6,27259,163554,8422,3.18,UPI
70269,30-05-2023,Arizona,West,Keyboard,Accessories,Corporate,4,16923,67692,3889,21.96,Net Banking
70270,02-05-2023,Florida,South,Laptop,Electronics,Retail,8,37755,302040,58097,25.65,Debit Card
70271,19-01-2023,New York,East,Keyboard,Accessories,Online,3,42289,126867,-4753,24.69,UPI
70272,26-12-2023,Indiana,Central,Tablet,Electronics,Retail,10,5420,54200,4039,17.58,Credit Card
70273,05-09-2023,Missouri,Central,Mouse,Accessories,Corporate,4,27295,109180,-3213,10.15,UPI
70274,06-01-2023,Arizona,West,Keyboard,Accessories,Retail,8,36350,290800,64228,6.38,Net Banking
70275,14-05-2023,Missouri,Central,Keyboard,Accessories,Corporate,8,16434,131472,33502,4.79,Debit Card
70276,23-11-2023,Virginia,East,Monitor,Electronics,Online,4,24427,97708,13002,1.28,Net Banking
70277,07-06-2023,Georgia,South,Mouse,Accessories,Online,7,44582,312074,69422,0.21,Net Banking
70278,04-09-2023,Georgia,South,Headphones,Accessories,Online,7,6930,48510,1657,25.86,UPI
70279,10-03-2023,Tennessee,South,Laptop,Electronics,Corporate,9,51710,465390,54449,17.71,Credit Card
70280,27-08-2023,North Carolina,South,Mobile,Electronics,Retail,10,13711,137110,6929,20.23,Net Banking
70281,13-04-2023,Tennessee,South,Monitor,Electronics,Retail,9,10874,97866,16017,9.11,Credit Card
70282,25-07-2023,Missouri,Central,Monitor,Electronics,Corporate,10,37737,377370,16704,7.53,Net Banking
70283,07-11-2023,Illinois,Central,Laptop,Electronics,Retail,1,47096,47096,5561,6.51,Debit Card
70284,30-03-2023,Massachusetts,East,Monitor,Electronics,Corporate,9,23898,215082,10237,17.54,Credit Card
70285,02-04-2023,New York,East,Monitor,Electronics,Retail,8,42682,341456,78509,29.56,Credit Card
70286,17-01-2023,Wisconsin,Central,Tablet,Electronics,Retail,7,32375,226625,62663,14.64,UPI
70287,14-05-2023,Virginia,East,Mouse,Accessories,Retail,7,51161,358127,63451,26.3,Debit Card
70288,15-04-2023,California,West,Headphones,Accessories,Retail,5,50214,251070,15439,28.35,UPI
70289,04-04-2023,Georgia,South,Mobile,Electronics,Online,1,19376,19376,-552,29.62,Credit Card
70290,15-03-2023,Arizona,West,Keyboard,Accessories,Retail,10,15335,153350,44259,28.02,Net Banking
70291,03-07-2023,North Carolina,South,Monitor,Electronics,Corporate,8,28733,229864,54846,7.22,Credit Card
70292,23-10-2023,Wisconsin,Central,Mouse,Accessories,Corporate,8,44180,353440,25321,4.7,Net Banking
70293,26-07-2023,Tennessee,South,Keyboard,Accessories,Corporate,10,13881,138810,7697,8.21,Debit Card
70294,10-07-2023,Wisconsin,Central,Keyboard,Accessories,Corporate,4,16922,67688,1402,27.45,Credit Card
70295,07-02-2023,Missouri,Central,Monitor,Electronics,Online,3,37518,112554,18709,12.11,Credit Card
70296,09-12-2023,Missouri,Central,Keyboard,Accessories,Retail,6,4177,25062,4440,4.49,Debit Card
70297,30-08-2023,Ohio,Central,Keyboard,Accessories,Corporate,7,17616,123312,31460,23.61,Debit Card
70298,30-10-2023,Ohio,Central,Laptop,Electronics,Corporate,1,6576,6576,900,4.71,Debit Card
70299,23-09-2023,Massachusetts,East,Keyboard,Accessories,Online,6,53600,321600,33494,18.95,Credit Card
70300,13-06-2023,Pennsylvania,East,Headphones,Accessories,Online,5,32188,160940,-4835,28.68,Debit Card
70301,16-01-2023,Tennessee,South,Monitor,Electronics,Corporate,6,57503,345018,-1529,24.61,Debit Card
70302,10-06-2023,Pennsylvania,East,Headphones,Accessories,Online,7,51871,363097,38903,6.49,Credit Card
70303,22-12-2023,Maryland,East,Monitor,Electronics,Corporate,11,47110,518210,122894,18.01,Credit Card
70304,18-07-2023,Florida,South,Mouse,Accessories,Retail,2,47002,94004,2380,20.56,UPI
70305,01-08-2023,California,West,Headphones,Accessories,Online,3,43437,130311,25861,24.3,Debit Card
70306,03-02-2023,Virginia,East,Headphones,Accessories,Retail,4,3389,13556,2431,23.92,Credit Card
70307,22-01-2023,Washington,West,Laptop,Electronics,Retail,7,35845,250915,57916,23.94,Net Banking
70308,19-11-2023,Florida,South,Mobile,Electronics,Retail,5,26098,130490,19253,2.7,Net Banking
70309,25-09-2023,Arizona,West,Monitor,Electronics,Corporate,8,24400,195200,1508,6.36,Credit Card
70310,31-10-2023,Washington,West,Keyboard,Accessories,Online,1,19014,19014,2787,12.82,Debit Card
70311,20-05-2023,Massachusetts,East,Headphones,Accessories,Retail,2,31691,63382,18440,7.14,Net Banking
70312,06-02-2023,California,West,Tablet,Electronics,Retail,9,5398,48582,11907,1.37,Net Banking
70313,26-08-2023,Georgia,South,Tablet,Electronics,Corporate,9,11613,104517,2808,9.58,Credit Card
70314,21-06-2023,New Jersey,East,Tablet,Electronics,Retail,1,35839,35839,10182,20.01,Credit Card
70315,11-09-2023,Maryland,East,Keyboard,Accessories,Retail,8,41720,333760,12356,12.35,Credit Card
70316,19-07-2023,Arizona,West,Headphones,Accessories,Retail,1,23219,23219,1530,2.47,Credit Card
70317,06-11-2023,North Carolina,South,Tablet,Electronics,Retail,6,58017,348102,614,0.88,Net Banking
70318,21-09-2023,Florida,South,Monitor,Electronics,Corporate,8,36523,292184,60394,2.64,UPI
70319,07-05-2023,Maryland,East,Laptop,Electronics,Corporate,4,30662,122648,2176,28.89,Debit Card
70320,03-10-2023,Washington,West,Mobile,Electronics,Online,1,1710,1710,391,24.5,UPI
70321,09-12-2023,Illinois,Central,Mouse,Accessories,Retail,7,52076,364532,44360,14.37,Net Banking
70322,29-10-2023,Tennessee,South,Mobile,Electronics,Retail,5,26775,133875,16118,13.69,Debit Card
70323,16-08-2023,Michigan,Central,Keyboard,Accessories,Corporate,2,15310,30620,243,19.67,Debit Card
70324,04-12-2023,Texas,South,Keyboard,Accessories,Online,7,45031,315217,57175,16.85,Debit Card
70325,03-02-2023,California,West,Keyboard,Accessories,Retail,4,9139,36556,2847,25.65,Net Banking
70326,22-09-2023,Virginia,East,Monitor,Electronics,Retail,6,50429,302574,89038,15.96,UPI
70327,27-07-2023,Maryland,East,Headphones,Accessories,Retail,6,33699,202194,22148,28.39,Net Banking
70328,02-10-2023,Maryland,East,Monitor,Electronics,Online,10,28220,282200,9184,3.08,Debit Card
70329,23-03-2023,Texas,South,Mouse,Accessories,Retail,5,18336,91680,9559,19.85,Debit Card
70330,14-04-2023,Pennsylvania,East,Mobile,Electronics,Online,8,17162,137296,9409,24.43,UPI
70331,14-03-2023,Ohio,Central,Headphones,Accessories,Retail,5,23436,117180,2183,2.9,Credit Card
70332,02-06-2023,Massachusetts,East,Monitor,Electronics,Retail,2,53672,107344,10562,19.59,Credit Card
70333,26-09-2023,Massachusetts,East,Laptop,Electronics,Retail,8,57605,460840,81579,13.6,Credit Card
70334,27-06-2023,Missouri,Central,Tablet,Electronics,Retail,9,29372,264348,3065,20.75,Debit Card
70335,15-08-2023,Texas,South,Headphones,Accessories,Online,4,41403,165612,16816,20.74,Debit Card
70336,15-07-2023,Virginia,East,Mouse,Accessories,Retail,6,13302,79812,10338,11.83,Debit Card
70337,05-05-2023,Virginia,East,Mouse,Accessories,Corporate,2,3249,6498,1534,7.98,Debit Card
70338,07-04-2023,Maryland,East,Laptop,Electronics,Retail,3,34129,102387,14859,29.13,Debit Card
70339,07-08-2023,Virginia,East,Laptop,Electronics,Online,9,24303,218727,7124,11.56,UPI
70340,04-12-2023,Tennessee,South,Tablet,Electronics,Retail,7,58416,408912,35536,24.61,Net Banking
70341,23-07-2023,Indiana,Central,Headphones,Accessories,Retail,9,25383,228447,-10820,13.85,UPI
70342,10-05-2023,Ohio,Central,Laptop,Electronics,Corporate,4,42621,170484,43367,12.89,UPI
70343,21-10-2023,Missouri,Central,Keyboard,Accessories,Corporate,10,27741,277410,69041,8.84,Credit Card
70344,21-10-2023,Georgia,South,Mobile,Electronics,Retail,3,57216,171648,32356,22.54,UPI
70345,14-12-2023,Arizona,West,Monitor,Electronics,Retail,1,41290,41290,9830,26.25,Credit Card
70346,31-07-2023,North Carolina,South,Keyboard,Accessories,Online,10,35496,354960,11047,11.37,Credit Card
70347,13-02-2023,Massachusetts,East,Mouse,Accessories,Retail,9,58155,523395,70985,11.46,UPI
70348,28-06-2023,Indiana,Central,Mobile,Electronics,Corporate,6,29989,179934,38320,19.53,UPI
70349,07-12-2023,California,West,Monitor,Electronics,Retail,4,30767,123068,13051,9.26,Debit Card
70350,14-07-2023,Florida,South,Monitor,Electronics,Retail,8,25167,201336,23896,20.28,UPI
70351,22-04-2023,Florida,South,Headphones,Accessories,Retail,4,14858,59432,-243,12.75,UPI
70352,17-05-2023,Indiana,Central,Mobile,Electronics,Online,4,42245,168980,23713,18.12,Debit Card
70353,08-09-2023,Arizona,West,Mouse,Accessories,Online,3,13517,40551,5720,5.41,Debit Card
70354,04-03-2023,Florida,South,Laptop,Electronics,Corporate,9,12996,116964,25880,20.37,Net Banking
70355,26-03-2023,Ohio,Central,Headphones,Accessories,Corporate,9,36459,328131,75220,19.65,Debit Card
70356,10-11-2023,Wisconsin,Central,Mobile,Electronics,Retail,6,24029,144174,29085,13.63,Debit Card
70357,10-06-2023,Illinois,Central,Keyboard,Accessories,Online,1,14893,14893,-244,12.74,UPI
70358,12-09-2023,Pennsylvania,East,Headphones,Accessories,Online,10,25810,258100,14116,24.29,Credit Card
70359,26-08-2023,Michigan,Central,Mouse,Accessories,Retail,2,47558,95116,-746,29.43,Debit Card
70360,19-11-2023,Virginia,East,Mouse,Accessories,Corporate,5,43751,218755,28972,1.4,Credit Card
70361,15-07-2023,Georgia,South,Keyboard,Accessories,Retail,6,26068,156408,10437,19.64,Credit Card
70362,29-01-2023,Ohio,Central,Laptop,Electronics,Retail,1,7076,7076,1902,7.3,Net Banking
70363,01-07-2023,New Jersey,East,Tablet,Electronics,Corporate,3,54705,164115,21130,5.57,UPI
70364,21-03-2023,Washington,West,Monitor,Electronics,Online,8,26854,214832,635,18.21,Debit Card
70365,13-04-2023,Missouri,Central,Mobile,Electronics,Retail,2,8337,16674,242,12.2,UPI
70366,26-11-2023,Georgia,South,Mobile,Electronics,Retail,7,39164,274148,60577,12.58,UPI
70367,28-12-2023,Tennessee,South,Tablet,Electronics,Online,4,31722,126888,30843,28.42,Net Banking
70368,11-02-2023,New Jersey,East,Mobile,Electronics,Online,4,22612,90448,17570,4.66,Net Banking
70369,20-10-2023,North Carolina,South,Monitor,Electronics,Retail,6,37967,227802,62412,16.54,Debit Card
70370,26-09-2023,Washington,West,Laptop,Electronics,Online,5,52928,264640,44484,7.44,UPI
70371,21-12-2023,Massachusetts,East,Keyboard,Accessories,Retail,4,15368,61472,673,27.76,Net Banking
70372,14-06-2023,Texas,South,Laptop,Electronics,Online,11,18126,199386,11235,3.28,UPI
70373,09-12-2023,Maryland,East,Tablet,Electronics,Retail,7,48416,338912,15957,5.03,Credit Card
70374,17-07-2023,Georgia,South,Headphones,Accessories,Corporate,1,44897,44897,12641,6.66,Net Banking
70375,01-03-2023,California,West,Monitor,Electronics,Retail,3,18771,56313,7909,5.1,UPI
70376,02-12-2023,Washington,West,Tablet,Electronics,Retail,5,2217,11085,255,22.73,Net Banking
70377,12-05-2023,Indiana,Central,Mobile,Electronics,Corporate,11,48343,531773,139422,27.31,Credit Card
70378,15-06-2023,Indiana,Central,Mouse,Accessories,Corporate,4,6649,26596,6509,18.28,Debit Card
70379,28-03-2023,Wisconsin,Central,Tablet,Electronics,Online,4,35022,140088,5160,18.91,Net Banking
70380,24-06-2023,Wisconsin,Central,Mobile,Electronics,Online,8,55484,443872,129395,20.91,Net Banking
70381,15-01-2023,Texas,South,Mobile,Electronics,Corporate,11,487,5357,1331,21.3,Credit Card
70382,28-05-2023,California,West,Monitor,Electronics,Retail,7,11092,77644,6773,0.07,Credit Card
70383,28-06-2023,Ohio,Central,Mobile,Electronics,Corporate,3,32755,98265,16782,20.19,Debit Card
70384,31-12-2023,New Jersey,East,Monitor,Electronics,Corporate,11,23317,256487,64334,2.04,Debit Card
70385,21-10-2023,Washington,West,Mobile,Electronics,Corporate,9,45257,407313,-9236,6.37,Credit Card
70386,10-11-2023,Maryland,East,Tablet,Electronics,Retail,10,36162,361620,34296,11.01,Net Banking
70387,10-12-2023,Texas,South,Laptop,Electronics,Retail,3,50824,152472,16386,25.28,Debit Card
70388,11-03-2023,North Carolina,South,Tablet,Electronics,Retail,8,29983,239864,11618,26.71,UPI
70389,05-08-2023,Illinois,Central,Keyboard,Accessories,Retail,4,21942,87768,-1785,18.02,Credit Card
70390,25-09-2023,Massachusetts,East,Keyboard,Accessories,Retail,11,41125,452375,90201,10.85,UPI
70391,27-01-2023,Texas,South,Laptop,Electronics,Online,6,14714,88284,8476,17.87,Credit Card
70392,18-10-2023,Wisconsin,Central,Headphones,Accessories,Retail,9,45453,409077,78514,28.41,Credit Card
70393,22-03-2023,Washington,West,Laptop,Electronics,Retail,4,28594,114376,4331,14.7,Credit Card
70394,25-10-2023,Washington,West,Tablet,Electronics,Corporate,2,49820,99640,23654,15.66,Net Banking
70395,06-12-2023,North Carolina,South,Monitor,Electronics,Retail,11,53178,584958,74541,18.71,Net Banking
70396,18-10-2023,Wisconsin,Central,Headphones,Accessories,Retail,5,55704,278520,61967,22.06,Debit Card
70397,27-11-2023,Illinois,Central,Headphones,Accessories,Corporate,11,58609,644699,111660,8.09,Credit Card
70398,21-11-2023,Georgia,South,Tablet,Electronics,Retail,6,48851,293106,41560,15.09,Credit Card
70399,15-07-2023,Massachusetts,East,Monitor,Electronics,Retail,2,50525,101050,27697,24.56,Net Banking
70400,05-01-2023,Indiana,Central,Headphones,Accessories,Corporate,1,24243,24243,4041,16.99,Net Banking
70401,15-04-2023,Massachusetts,East,Tablet,Electronics,Corporate,9,59077,531693,-24752,5.63,Credit Card
70402,16-05-2023,Massachusetts,East,Mouse,Accessories,Online,8,10895,87160,727,17.72,UPI
70403,23-08-2023,Missouri,Central,Laptop,Electronics,Corporate,8,15525,124200,1837,6.33,Debit Card
70404,11-11-2023,Missouri,Central,Keyboard,Accessories,Corporate,11,26847,295317,71664,5.87,Net Banking
70405,23-04-2023,Missouri,Central,Laptop,Electronics,Corporate,1,55887,55887,15758,24.8,Debit Card
70406,16-09-2023,Missouri,Central,Mouse,Accessories,Online,3,12551,37653,5171,21.45,UPI
70407,23-10-2023,California,West,Laptop,Electronics,Retail,2,10286,20572,4741,8.36,Debit Card
70408,27-11-2023,Virginia,East,Laptop,Electronics,Online,3,57090,171270,-5767,12.57,Debit Card
70409,14-03-2023,North Carolina,South,Laptop,Electronics,Corporate,6,6481,38886,5212,17.76,Net Banking
70410,16-12-2023,Pennsylvania,East,Tablet,Electronics,Retail,11,35723,392953,71442,16.95,Net Banking
70411,05-01-2023,Missouri,Central,Keyboard,Accessories,Retail,7,50879,356153,-4462,10.38,Debit Card
70412,01-01-2023,Georgia,South,Laptop,Electronics,Corporate,11,26015,286165,61531,9.27,Credit Card
70413,30-06-2023,North Carolina,South,Mobile,Electronics,Corporate,4,21652,86608,22744,9.23,Credit Card
70414,24-04-2023,Missouri,Central,Laptop,Electronics,Corporate,4,39490,157960,19425,20.96,Credit Card
70415,21-01-2023,Virginia,East,Mobile,Electronics,Corporate,11,19783,217613,-9840,12.44,Credit Card
70416,05-05-2023,New Jersey,East,Tablet,Electronics,Online,5,1412,7060,1267,21.67,UPI
70417,01-02-2023,Tennessee,South,Mobile,Electronics,Retail,8,3499,27992,4323,28.65,Credit Card
70418,19-02-2023,Maryland,East,Keyboard,Accessories,Corporate,4,24656,98624,26337,23.77,Debit Card
70419,23-08-2023,Michigan,Central,Headphones,Accessories,Retail,5,50490,252450,-1410,23.83,UPI
70420,31-05-2023,Arizona,West,Laptop,Electronics,Retail,9,30363,273267,-13072,14.64,UPI
70421,08-06-2023,New York,East,Keyboard,Accessories,Corporate,10,17374,173740,41267,16.6,UPI
70422,25-04-2023,Maryland,East,Mouse,Accessories,Online,5,45818,229090,23327,17.65,Debit Card
70423,17-11-2023,Washington,West,Mouse,Accessories,Online,7,38482,269374,-8886,17.39,UPI
70424,12-06-2023,Maryland,East,Mouse,Accessories,Retail,4,40297,161188,11473,16.9,UPI
70425,26-03-2023,California,West,Mobile,Electronics,Retail,4,12528,50112,14355,21.78,UPI
70426,21-03-2023,Washington,West,Mouse,Accessories,Corporate,1,30439,30439,-197,4.75,Net Banking
70427,01-01-2023,Michigan,Central,Headphones,Accessories,Retail,6,46079,276474,43071,0.16,UPI
70428,15-08-2023,Missouri,Central,Mobile,Electronics,Corporate,11,38467,423137,116224,1.28,UPI
70429,13-06-2023,Michigan,Central,Monitor,Electronics,Retail,9,30146,271314,4064,24.01,Credit Card
70430,30-04-2023,Arizona,West,Headphones,Accessories,Retail,6,34186,205116,14892,22.24,Debit Card
70431,29-04-2023,Washington,West,Laptop,Electronics,Retail,10,36172,361720,-8120,15.56,UPI
70432,06-06-2023,Virginia,East,Mobile,Electronics,Retail,7,56153,393071,47261,6.41,Debit Card
70433,19-10-2023,Ohio,Central,Keyboard,Accessories,Retail,9,50079,450711,48881,26.97,Net Banking
70434,08-12-2023,Pennsylvania,East,Keyboard,Accessories,Retail,10,11898,118980,29310,25.08,UPI
70435,23-06-2023,Missouri,Central,Tablet,Electronics,Retail,7,55697,389879,-8333,11.41,UPI
70436,11-12-2023,Tennessee,South,Tablet,Electronics,Corporate,5,30227,151135,17304,14.46,UPI
70437,03-08-2023,Virginia,East,Laptop,Electronics,Retail,5,40961,204805,52590,19.01,Net Banking
70438,29-03-2023,Indiana,Central,Keyboard,Accessories,Corporate,3,40308,120924,27964,3.21,Net Banking
70439,01-09-2023,Tennessee,South,Keyboard,Accessories,Retail,2,24453,48906,-853,3.66,Credit Card
70440,12-01-2023,Pennsylvania,East,Laptop,Electronics,Online,10,23542,235420,39177,3.53,UPI
70441,19-11-2023,Massachusetts,East,Mobile,Electronics,Online,2,7771,15542,2319,21.22,Debit Card
70442,04-04-2023,Georgia,South,Keyboard,Accessories,Retail,3,46802,140406,21023,15.26,Debit Card
70443,26-12-2023,Illinois,Central,Monitor,Electronics,Online,2,915,1830,290,3.62,Net Banking
70444,28-12-2023,Florida,South,Mobile,Electronics,Online,11,58983,648813,104442,23.06,Credit Card
70445,07-11-2023,New Jersey,East,Mobile,Electronics,Corporate,10,26282,262820,56126,29.61,UPI
70446,20-06-2023,Michigan,Central,Headphones,Accessories,Retail,11,22980,252780,6386,15.97,UPI
70447,08-09-2023,North Carolina,South,Mobile,Electronics,Online,5,37688,188440,34767,23.39,Credit Card
70448,16-06-2023,Pennsylvania,East,Laptop,Electronics,Retail,5,23931,119655,22168,11.6,UPI
70449,01-04-2023,Ohio,Central,Keyboard,Accessories,Online,8,16207,129656,-3516,5.5,Debit Card
70450,26-05-2023,North Carolina,South,Mobile,Electronics,Online,11,6700,73700,12140,20.84,UPI
70451,25-05-2023,North Carolina,South,Monitor,Electronics,Retail,6,39428,236568,37282,18.27,Debit Card
70452,13-03-2023,Wisconsin,Central,Laptop,Electronics,Corporate,10,35323,353230,-15106,10.6,UPI
70453,29-04-2023,Maryland,East,Laptop,Electronics,Retail,3,9810,29430,2650,17.38,UPI
70454,26-02-2023,California,West,Monitor,Electronics,Corporate,10,57455,574550,-3564,1.31,Credit Card
70455,03-09-2023,Massachusetts,East,Headphones,Accessories,Retail,8,42880,343040,93755,23.36,Net Banking
70456,18-09-2023,Texas,South,Tablet,Electronics,Online,2,20126,40252,4919,5.89,Credit Card
70457,12-09-2023,Missouri,Central,Mobile,Electronics,Retail,6,59734,358404,84044,29.32,Net Banking
70458,24-06-2023,Washington,West,Laptop,Electronics,Retail,10,33773,337730,-13945,14.38,Credit Card
70459,09-03-2023,Illinois,Central,Monitor,Electronics,Retail,9,21674,195066,39098,17.62,Debit Card
70460,29-08-2023,Texas,South,Headphones,Accessories,Retail,6,58053,348318,-14316,20,Credit Card
70461,04-08-2023,Ohio,Central,Headphones,Accessories,Retail,2,1439,2878,862,10.65,Credit Card
